scope,category_th,category_en,sub_category,resource,unit,ef_value,id,ref_source
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มเยื่อและกระดาษ,กระดาษพิมพ์เขียนแบบเคลือบผิว,kg,2.1639,5ae0efca-e295-47c5-bb19-b46af3d2ba24,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มเยื่อและกระดาษ,กระดาษพิมพ์เขียนแบบไม่เคลือบผิว,kg,2.102,ade01cef-08e6-4bfa-8da1-05439aee5e61,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มเยื่อและกระดาษ,กระดาษหนังสือพิมพ์,kg,1.3589,bf6ac0c8-749a-4032-a3f2-41a8aad9180b,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอาหารสัตว์,กระถินสดอินทรีย์,kg,0.0014,d111762f-dd65-43bd-a73b-ae94e47f8384,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,กระเจี๊ยบเขียว,kg,0.1699,63a783e5-1d1a-4064-9b62-82a3e665e638,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,กระเทียม,kg,0.4754,e1b06775-359b-4a58-bbfd-9d19c1ebc808,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,ปาล์มน้ำมัน,กลีเซอรีนค่าเฉลี่ยประเทศไทย,kg,0.8642,42ad2d2d-382b-4f46-bf3b-2fbe8c0f6533,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,กล้วยหอม,kg,0.6241,e74b6e83-58f1-4ae9-8ae7-462cb843b26d,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,กล้วยไข่,kg,0.5859,d108ad33-f482-4531-b490-b1682f32d127,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอุตสาหกรรมยางธรรมชาติ (Natural rubber),กล้ายางชำถุง,p,0.347,5cc247ec-70ef-401f-b077-c7d31d65bc50,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,ปาล์มน้ำมัน,กะลาปาล์มค่าเฉลี่ยประเทศไทย,kg,0.3965,378c6802-2d17-440b-ba90-8de1935de28b,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,กะหล่ำดอก,kg,0.275,5771fbd1-9e0c-49d8-9520-3e03ddb2b9c6,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,กะหล่ำปลี,kg,0.3538,30e53008-b5ba-4d21-81e7-975a66988d33,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,กะเพรา,kg,0.497,60fd124c-6cc5-4106-9c11-52cf9dde870e,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอาหารสัตว์,กากถั่วเหลือง,kg,1.024,d52a3be2-25c7-4fb9-990f-4e0d1ab17e82,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอาหารสัตว์,การปลูกข้าวโพดเลี้ยงสัตว์,kg,0.2441,ea953da3-ce6e-421a-a4f0-bf14bfe14cd9,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,กาแฟอราบิกา,kg,11.0291,90db0806-1a7f-4b2f-979a-ee44f80b6528,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,กาแฟอราบิก้าคั่วบด,kg,10.2087,a2db5ce1-7870-47ac-aa03-a2772699c67d,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,กาแฟโรบัสตา,kg,8.0986,839c8146-f346-499e-ae2b-c41569ee2593,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอุตสาหกรรมโรงเลื่อยและโรงอบไม้ยางพารา (Wood Processing : Para-wood),กิ่งไม้ยางพารา,kg,0.0471,4e2ee53c-3e66-48df-939f-4f00b637c374,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มแก้วและกระจก,ขวดแก้วสีชา,kg,0.8305,fe494ded-4a70-4104-b774-6f6bb668877e,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มแก้วและกระจก,ขวดแก้วใส,kg,0.8075,f795d8fe-b100-4cca-95ea-5931e18fca0f,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ขิง,kg,0.1249,77de7f8f-d5df-47c3-97ee-97e2f613435c,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอุตสาหกรรมโรงเลื่อยและโรงอบไม้ยางพารา (Wood Processing : Para-wood),ขี้เลื่อยจากพาเลทไม้ยางพารา,kg,0.093,bd8db163-8280-4956-9c24-10ce131a24a4,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอุตสาหกรรมโรงเลื่อยและโรงอบไม้ยางพารา (Wood Processing : Para-wood),ขี้เลื่อยจากไม้ยางพาราประสาน,kg,0.2309,acfe1833-e2ad-4654-946c-6afb3d067cd6,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอุตสาหกรรมโรงเลื่อยและโรงอบไม้ยางพารา (Wood Processing : Para-wood),ขี้เลื่อยจากไม้ยางพาราอัดประสาน,kg,0.3841,758507d4-c5ac-49cf-8167-43fb466d7fb1,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอุตสาหกรรมโรงเลื่อยและโรงอบไม้ยางพารา (Wood Processing : Para-wood),ขี้เลื่อยจากไม้ยางพาราแปรรูป,kg,0.0829,3f77c19a-c94e-474e-a59b-65625c1e9a5f,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ข่า,kg,0.2355,110a57dd-5a81-433e-8478-edee7b9ac723,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ข้าวฟ่างหวาน,kg,0.0551,1f5ba38d-a007-4eec-b8c1-499156211204,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ข้าวฟ่างเลี้ยงสัตว์,kg,0.6614,718f21b5-603b-4584-9896-232b325de92f,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ข้าวโพดฝักอ่อน,kg,0.4324,9be504ae-e6e0-473d-8133-5407526f4209,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ข้าวโพดหวาน,kg,0.4156,82f43dc2-f01d-40fb-b5da-06864f68d812,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,งา,kg,0.3438,9e0c7453-9d29-4c3b-807f-e6cd07caabd8,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มแก้วและกระจก,ฉนวนใยแก้ว,kg,2.5612,e0984185-3da0-4afe-a73f-f0a3f244288a,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ตะไคร้,kg,0.1706,4efede24-1aab-464c-8e9a-3c1c43cac171,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มไหมหัตถกรรม (Sericulture),ต้นกล้าหม่อนชำถุง,kg,0.0751,7601a197-d9d5-437e-ad4d-bc9d65615910,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ถั่วดำ,kg,0.4078,79f265c0-5540-4c31-92dc-5e63941762b0,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ถั่วฝักยาว,kg,0.3497,e74ffdf1-0588-4579-84a3-2d30f744d716,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ถั่วลิสง,kg,0.7686,871fab94-d074-46c9-b709-67e545f7c176,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอาหารสัตว์,ถั่วฮามาต้าสดอินทรีย์,kg,0.0043,37a664df-425d-4128-b159-871e289ef40c,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ถั่วเขียว,kg,0.8808,156ca97f-b196-498f-9a09-42743577e9d8,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอาหารสัตว์,ถั่วเหลือง,kg,0.728,06576939-8b5a-4217-8fce-2e0855f971a9,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ถั่วเหลืองฝักสด,kg,0.5724,327a6f3f-1e0f-49ac-8637-53bc9bb95399,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอาหารสัตว์,ถั่วเหลืองอินทรีย์,kg,0.0969,6f6b3060-ce4f-41ae-98c4-3be5957b03a8,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ถั่วแขก,kg,0.3265,a12dad87-a2e1-4a49-a879-6f4e418447ef,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,ทุเรียน,kg,0.2387,646614ea-cc9d-4fef-9ee1-ae849b02fb24,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,น้ำกะทิ,kg,0.0109,1784eb11-3dd0-4f66-8451-78bfa8af45f1,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,น้ำตาล,kg,1.08,7132fb13-7213-41ad-890c-9e8e6414bde4,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ที่ได้จากสัตว์และกลุ่มผลิตภัณฑ์ทางการเกษตร,น้ำนมดิบจากศูนย์รวบรวมน้ำนม,kg,2.5233,5086a408-7c4c-4de9-86fd-340fa8e0ee05,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ที่ได้จากสัตว์และกลุ่มผลิตภัณฑ์ทางการเกษตร,น้ำนมดิบจากโค,kg,1.6298,21c078f4-63ba-4e39-af46-331276878008,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ที่ได้จากสัตว์และกลุ่มผลิตภัณฑ์ทางการเกษตร,น้ำผึ้งกรอง,kg,1.4546,1255ce46-6b90-45f4-a105-807afb7cc881,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มผลิตภัณฑ์ที่ได้จากสัตว์และกลุ่มผลิตภัณฑ์ทางการเกษตร,น้ำมันงาสกัดเย็นแบบครัวเรือน,kg,1.2495,96c552e6-d5f5-4815-a727-b522aad1d446,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,ปาล์มน้ำมัน,น้ำมันปาล์มดิบค่าเฉลี่ยประเทศไทย,kg,0.9067,6366a1cc-2ab0-4800-bcc0-e8276bf78d8e,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอุตสาหกรรมโรงเลื่อยและโรงอบไม้ยางพารา (Wood Processing : Para-wood),น้ำยางสด,kg,0.0363,ca498470-9219-47c7-9bca-03a8ed58ed6d,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มน้ำประปาและน้ำอุตสาหกรรม (Tap water),น้ำอ่อนสำหรับหม้อไอน้ำ,m3,1.0301,c2cb192c-e0bf-4df4-8fc7-a2420889693b,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอาหารสัตว์,ปลาป่นที่ผลิตจากปลาเป็ด,kg,5.1364,6f838f95-771c-472d-bb97-55103f5a7901,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอาหารสัตว์,ปลาป่นที่ผลิตจากเศษปลาซูริมิ,kg,1.7598,a49774ee-bf0e-461c-86fb-96ee7bf52f07,
3,Category 1 การซื้อวัตถุดิบ และบริการ,Category 1 Purchased goods and services,กลุ่มอาหารสัตว์,ปลาป่นที่ผลิตจากเศษปลาทูน่า,kg,3.7187,f2e30a60-7f4d-4f9e-865a-774b41e29852,
